0	0
1	1
2	1
3	1
4	1
5	2
6	2
7	2
8	2
9	2
10	2
11	2
12	2
13	2
14	2
15	2
16	2
17	2
18	2
19	2
20	2
21	2
22	2
23	2
24	2
25	2
26	2
27	2
28	3
29	3
30	3
31	3
32	3
33	3
34	3
35	3
36	3
37	3
38	3
39	3
40	3
41	3
42	3
43	3
44	4
45	4
46	4
47	4
48	4
49	4
50	4
51	4
52	4
53	4
54	4
55	4
56	4
57	4
58	4
59	4
60	4
61	4
62	4
63	4
64	4
65	4
66	4
67	4
68	4
69	4
70	4
71	4
72	4
73	5
74	5
75	5
76	5
77	5
78	5
79	5
80	5
81	5
82	5
83	5
84	5
85	5
86	5
87	5
88	5
89	6
90	6
91	6
92	6
93	6
94	6
95	6
96	6
97	6
98	6
99	6
100	6
101	6
102	6
103	6
104	6
105	6
106	6
107	6
108	6
109	6
110	6
111	7
112	7
113	7
114	7
115	7
116	7
117	7
118	7
119	7
120	7
121	7
122	7
123	7
124	7
125	7
126	7
127	7
128	7
129	7
130	7
131	7
132	8
133	8
134	8
135	8
136	8
137	8
138	8
139	8
140	8
141	8
142	8
143	8
144	8
145	8
146	8
147	8
148	8
149	8
150	8
151	8
152	8
153	8
154	8
155	8
156	8
157	8
158	8
159	9
160	9
161	9
162	9
163	9
164	9
165	9
166	9
167	9
168	9
169	9
170	9
171	9
172	9
173	9
174	9
175	9
176	9
177	9
178	9
179	9
180	9
181	9
182	9
183	10
184	10
185	10
186	10
187	10
188	10
189	10
190	10
191	10
192	10
193	10
194	10
195	10
196	10
197	10
198	10
199	10
200	10
201	10
202	10
203	10
204	11
205	11
206	11
207	11
208	12
209	12
210	12
211	12
212	12
213	12
214	12
215	12
216	12
217	12
218	12
219	12
220	12
221	12
222	12
223	12
224	12
225	12
226	12
227	13
228	14
229	14
230	14
231	14
232	14
233	15
234	15
235	15
236	15
237	15
238	15
239	15
240	15
241	15
242	15
243	15
244	15
245	15
246	15
247	15
248	15
249	15
250	15
251	15
252	15
253	15
254	16
255	16
256	16
257	16
258	16
259	16
260	16
261	16
262	16
263	16
264	16
265	16
266	16
267	16
268	16
269	16
270	16
271	16
272	16
273	16
274	16
275	16
276	16
277	16
278	17
279	17
280	17
281	18
282	19
283	19
284	19
285	19
286	20
287	20
288	20
289	20
290	20
291	20
292	20
293	20
294	20
295	20
296	20
297	20
298	20
299	20
300	20
301	21
302	21
303	21
304	21
305	21
306	21
307	21
308	21
309	21
310	21
311	21
312	21
313	21
314	21
315	21
316	21
317	21
318	21
319	21
320	21
321	21
322	21
323	21
324	21
325	21
326	21
327	21
328	21
329	21
330	21
331	21
332	21
333	21
334	21
335	22
336	22
337	22
338	22
339	22
340	22
341	22
342	22
343	22
344	22
345	22
346	23
347	23
348	23
349	23
350	23
351	23
352	23
353	23
354	23
355	23
356	23
357	23
358	23
359	23
360	23
361	23
362	23
363	23
364	23
365	23
366	23
367	23
368	23
369	23
370	23
371	24
372	24
373	24
374	24
375	24
376	24
377	24
378	24
379	25
380	25
381	25
382	25
383	25
384	25
385	25
386	25
387	25
388	25
389	25
390	25
391	25
392	25
393	25
394	25
395	25
396	25
397	25
398	25
399	25
400	25
401	25
