0	0
1	1
2	2
3	3
4	4
5	5
6	6
7	7
8	8
9	9
10	10
11	11
12	12
13	13
14	14
15	15
16	16
17	17
18	18
19	19
20	20
21	21
22	22
23	23
24	24
25	25
26	26
27	27
28	28
29	28
30	28
31	28
32	28
33	28
34	28
35	28
36	28
37	28
38	28
39	28
40	28
41	28
42	28
43	28
44	28
45	28
46	28
47	28
48	28
49	28
50	28
51	28
52	28
53	28
54	28
55	28
56	28
57	28
58	28
59	28
60	28
61	28
62	28
63	28
64	28
65	28
66	28
67	28
68	28
69	28
70	28
71	28
72	28
73	28
74	28
75	28
76	28
77	28
78	28
79	28
80	28
81	28
82	28
83	28
84	28
85	28
86	28
87	28
88	28
89	28
90	28
91	28
92	28
93	28
94	28
95	28
96	28
97	28
98	28
99	28
100	28
101	28
102	28
103	28
104	28
105	28
106	28
107	28
108	28
109	28
110	28
111	28
112	28
113	28
114	28
115	28
116	28
117	28
118	28
119	28
120	28
121	28
122	28
123	28
124	28
125	28
126	28
127	28
128	28
129	28
130	28
131	28
132	28
133	28
134	28
135	28
136	28
137	28
138	28
139	28
140	28
141	28
142	28
143	28
144	28
145	28
146	28
147	28
148	28
149	28
150	28
151	28
152	28
153	28
154	28
155	28
156	28
157	28
158	28
159	28
160	28
161	28
162	28
163	28
164	28
165	28
166	28
167	28
168	28
169	28
170	28
171	28
172	28
173	28
174	28
175	28
176	28
177	28
178	28
179	28
180	28
181	28
182	28
183	28
184	28
185	28
186	28
187	28
188	28
189	28
190	28
191	28
192	28
193	28
194	28
195	28
196	28
197	28
198	28
199	28
200	28
201	28
202	28
203	28
204	28
205	28
206	28
207	28
208	28
209	28
210	28
211	28
212	28
213	28
214	28
215	28
216	28
217	28
218	28
219	28
220	28
221	28
222	28
223	28
224	28
225	28
226	28
227	28
228	28
229	28
230	28
231	28
232	28
233	28
234	28
235	28
236	28
237	28
238	28
239	28
240	28
241	28
242	28
243	28
244	28
245	28
246	28
247	28
248	28
249	28
250	28
251	28
252	28
253	28
254	28
255	28
256	28
257	28
258	28
259	28
260	28
261	28
262	28
263	28
264	28
265	28
266	28
267	28
268	28
269	28
270	28
271	28
272	28
273	28
274	28
275	28
276	28
277	28
278	28
279	28
280	28
281	28
282	28
283	28
284	28
285	28
286	28
287	29
288	30
