% transcript --> scene
% scenes and transcripts start counting at 0
% 'x' means no alignment found
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
x	1
x	2
15	3
16	3
17	4
18	4
19	4
20	5
21	5
22	5
23	5
24	5
25	5
26	5
27	5
28	5
29	5
30	5
31	5
32	5
33	6
34	6
35	6
36	6
37	6
38	6
39	6
40	6
41	6
42	6
43	6
44	6
45	6
46	6
47	6
48	6
49	6
50	6
51	7
52	7
53	7
54	7
55	7
56	7
57	7
58	7
59	7
60	7
61	7
62	7
63	7
64	7
65	7
66	7
67	7
68	7
69	7
70	7
71	7
72	7
73	7
74	7
75	8
76	8
77	8
78	8
79	8
80	8
81	8
82	8
83	8
x	9
84	10
85	10
86	10
87	10
88	10
89	10
90	10
91	10
92	10
93	10
94	10
95	11
96	11
97	11
98	11
99	11
100	12
101	12
102	12
103	12
104	12
105	13
106	13
107	13
108	13
109	13
110	13
111	13
112	13
113	13
x	14
114	15
115	15
116	15
117	15
118	15
119	15
120	15
121	15
122	15
123	15
124	15
125	15
126	15
127	15
128	15
129	15
130	15
131	15
132	15
133	15
134	15
135	15
136	15
137	16
138	16
139	16
140	16
141	16
142	16
143	16
144	16
x	17
145	18
146	18
147	18
148	18
149	18
150	18
151	18
152	18
153	18
154	18
155	18
156	18
157	18
158	18
159	18
160	18
161	18
162	18
163	18
164	18
165	18
166	18
167	18
168	19
169	19
170	19
171	19
172	19
173	20
174	20
175	20
176	20
177	20
178	20
179	20
180	21
181	21
182	21
183	21
184	21
185	21
186	21
187	21
188	21
189	22
190	22
191	22
192	22
193	22
194	22
195	22
196	22
197	22
198	22
199	22
200	22
201	23
202	23
203	23
204	23
205	23
206	23
207	23
208	23
209	23
210	23
x	24
211	25
212	25
213	25
214	25
215	25
216	25
217	25
218	25
219	25
220	25
221	25
222	25
223	25
224	25
225	25
226	25
227	25
228	25
229	25
230	25
231	25
232	25
233	25
234	26
235	26
236	26
237	26
238	26
239	26
240	26
241	26
242	26
243	26
244	26
245	27
246	27
247	27
248	27
249	27
250	27
251	27
252	27
253	27
254	27
255	27
256	27
257	27
258	27
259	28
260	28
261	28
262	28
263	28
264	28
265	28
266	28
267	29
268	29
269	30
270	30
271	30
272	30
273	30
274	30
275	30
276	30
277	30
278	30
279	30
280	30
281	30
282	30
283	30
284	30
285	30
286	30
287	30
288	30
289	31
290	31
291	31
292	31
293	31
294	31
295	31
296	31
297	31
298	31
299	31
300	31
301	31
302	31
303	32
304	32
305	32
306	32
307	32
308	33
309	33
310	33
311	33
312	33
313	33
314	33
315	33
316	33
317	33
318	34
319	34
320	34
321	34
322	34
323	34
324	34
325	34
326	34
327	34
